"fk_vtl_id","timestamp2unix","coordinate","vel_mph"
-58,1202496657,"(-122.0908,37.6407)",47
-58,1202496664,"(-122.0908,37.6407)",46
-58,1202496689,"(-122.0908,37.6407)",40
-58,1202496700,"(-122.0907,37.6407)",38
-58,1202496836,"(-122.0907,37.6407)",42
-58,1202496911,"(-122.0908,37.6407)",47
-58,1202496914,"(-122.0907,37.6407)",38
-58,1202496949,"(-122.0908,37.6407)",42
-58,1202496964,"(-122.0908,37.6407)",50
-58,1202497000,"(-122.0907,37.6407)",38
-58,1202497048,"(-122.0907,37.6407)",42
-58,1202497098,"(-122.0907,37.6407)",46
-58,1202497151,"(-122.0907,37.6407)",45
-58,1202497166,"(-122.0907,37.6407)",39
-58,1202497230,"(-122.0908,37.6407)",54
-58,1202497256,"(-122.0908,37.6407)",53
-58,1202497500,"(-122.0907,37.6407)",50
-58,1202497534,"(-122.0908,37.6407)",56
-58,1202497754,"(-122.0908,37.6407)",54
-58,1202498022,"(-122.0908,37.6407)",51
-58,1202498133,"(-122.0908,37.6407)",50
-58,1202498185,"(-122.0908,37.6407)",51
-58,1202498252,"(-122.0907,37.6407)",49
-58,1202498294,"(-122.0907,37.6407)",54
-58,1202498396,"(-122.0908,37.6407)",54
-58,1202498459,"(-122.0907,37.6407)",52
-58,1202498494,"(-122.0906,37.6407)",43
-58,1202498859,"(-122.0908,37.6407)",53
-58,1202498874,"(-122.0908,37.6407)",55
-58,1202499253,"(-122.0908,37.6407)",55
-58,1202499312,"(-122.0907,37.6407)",37
-58,1202499462,"(-122.0907,37.6407)",43
-58,1202499470,"(-122.0907,37.6407)",41
-58,1202499543,"(-122.0907,37.6407)",44
-58,1202499602,"(-122.0907,37.6407)",45
-58,1202499640,"(-122.0908,37.6407)",51
-58,1202499658,"(-122.0908,37.6407)",48
-58,1202499899,"(-122.0907,37.6407)",45
-58,1202500038,"(-122.0908,37.6407)",53
-58,1202500041,"(-122.0908,37.6407)",56
-58,1202500163,"(-122.0907,37.6407)",48
-58,1202500271,"(-122.0907,37.6407)",45
-58,1202500294,"(-122.0907,37.6407)",48
-58,1202500332,"(-122.0907,37.6407)",53
-58,1202500429,"(-122.0907,37.6407)",47
-58,1202500452,"(-122.0907,37.6407)",45
-58,1202500664,"(-122.0908,37.6407)",51
-58,1202500702,"(-122.0907,37.6407)",47
-58,1202500726,"(-122.0907,37.6407)",48
-58,1202500813,"(-122.0908,37.6407)",49
-58,1202500930,"(-122.0907,37.6407)",43
-58,1202500933,"(-122.0907,37.6407)",47
-58,1202500937,"(-122.0907,37.6407)",47
-58,1202501069,"(-122.0907,37.6407)",48
-58,1202501193,"(-122.0908,37.6407)",50
-58,1202501223,"(-122.0907,37.6407)",47
-58,1202501284,"(-122.0907,37.6407)",41
-58,1202501507,"(-122.0907,37.6407)",36
-58,1202501532,"(-122.0907,37.6407)",46
-58,1202501626,"(-122.0908,37.6407)",54
-58,1202501693,"(-122.0908,37.6407)",51
-58,1202501837,"(-122.0907,37.6407)",34
-58,1202501854,"(-122.0908,37.6407)",39
-58,1202501962,"(-122.0907,37.6407)",41
-58,1202502029,"(-122.0907,37.6407)",49
-58,1202502205,"(-122.0908,37.6407)",33
-58,1202502364,"(-122.0907,37.6407)",21
-58,1202502368,"(-122.0907,37.6407)",19
-58,1202502376,"(-122.0907,37.6407)",14
-58,1202502503,"(-122.0907,37.6407)",37
-58,1202502621,"(-122.0907,37.6407)",43
-58,1202502662,"(-122.0907,37.6407)",51
-58,1202502862,"(-122.0907,37.6407)",47
-58,1202502874,"(-122.0907,37.6407)",57
-58,1202502928,"(-122.0908,37.6407)",51
-58,1202502940,"(-122.0907,37.6407)",48
-58,1202503096,"(-122.0907,37.6407)",48
-58,1202503111,"(-122.0908,37.6407)",50
-58,1202503171,"(-122.0907,37.6407)",48
-58,1202503287,"(-122.0908,37.6407)",56
-58,1202503432,"(-122.0908,37.6407)",52
-58,1202503656,"(-122.0908,37.6407)",54
-58,1202503836,"(-122.0907,37.6407)",51
-58,1202503897,"(-122.091,37.6406)",51
-58,1202503902,"(-122.0907,37.6407)",53
-58,1202504018,"(-122.0907,37.6407)",47
-58,1202504039,"(-122.0907,37.6407)",70
-58,1202504065,"(-122.0907,37.6407)",51
-58,1202504227,"(-122.0907,37.6407)",45
-58,1202504257,"(-122.0908,37.6406)",50
-58,1202504296,"(-122.0908,37.6407)",55
-58,1202504379,"(-122.0908,37.6407)",62
-58,1202504468,"(-122.0908,37.6407)",52
-58,1202504646,"(-122.0907,37.6407)",48
-58,1202504659,"(-122.0907,37.6407)",43
-58,1202504721,"(-122.0907,37.6407)",49
-58,1202504736,"(-122.0907,37.6407)",43
-58,1202504771,"(-122.0907,37.6407)",49
-58,1202505072,"(-122.0908,37.6407)",54
-58,1202505085,"(-122.0907,37.6407)",52
-58,1202505085,"(-122.0907,37.6407)",54
-58,1202505120,"(-122.0907,37.6407)",41
-58,1202505123,"(-122.0908,37.6407)",55
-58,1202505252,"(-122.0908,37.6407)",56
-58,1202505347,"(-122.0907,37.6407)",43
-58,1202505378,"(-122.0907,37.6407)",49
-58,1202505382,"(-122.0908,37.6407)",54
-58,1202505401,"(-122.0908,37.6407)",58
-58,1202505442,"(-122.0908,37.6407)",57
-58,1202505476,"(-122.0907,37.6407)",47
-58,1202505977,"(-122.0907,37.6407)",48
-58,1202506021,"(-122.0908,37.6407)",48
-58,1202506176,"(-122.0908,37.6407)",51
-58,1202506208,"(-122.0908,37.6407)",51
-58,1202506220,"(-122.0908,37.6407)",52
-58,1202506269,"(-122.0907,37.6407)",43
-58,1202506477,"(-122.0908,37.6407)",49
-58,1202506498,"(-122.0908,37.6407)",61
-58,1202506503,"(-122.0908,37.6407)",59
-58,1202506578,"(-122.0907,37.6407)",56
-58,1202506591,"(-122.0907,37.6407)",47
-58,1202506729,"(-122.0908,37.6407)",54
-58,1202506759,"(-122.0907,37.6407)",55
-58,1202506831,"(-122.0907,37.6407)",51
-58,1202506834,"(-122.0907,37.6407)",51
-58,1202506853,"(-122.0907,37.6407)",54
-58,1202506855,"(-122.0907,37.6407)",48
-58,1202506905,"(-122.0907,37.6407)",41
-58,1202506967,"(-122.0908,37.6407)",45
-58,1202507030,"(-122.0907,37.6407)",46
-58,1202507095,"(-122.0907,37.6407)",47
-58,1202507237,"(-122.0908,37.6407)",50
-58,1202507256,"(-122.0908,37.6407)",58
-58,1202507311,"(-122.0907,37.6407)",45
-58,1202507329,"(-122.0907,37.6407)",47
-58,1202507418,"(-122.0907,37.6407)",42
-58,1202507553,"(-122.0907,37.6407)",56
-58,1202507560,"(-122.0907,37.6407)",52
-58,1202507655,"(-122.0907,37.6407)",50
-58,1202507678,"(-122.0908,37.6407)",50
-58,1202507679,"(-122.0907,37.6407)",46
-58,1202507771,"(-122.0908,37.6407)",49
-58,1202507778,"(-122.0907,37.6407)",43
-58,1202507799,"(-122.0907,37.6407)",50
-58,1202507841,"(-122.0908,37.6407)",53
-58,1202507911,"(-122.0908,37.6407)",54
-58,1202508005,"(-122.0908,37.6407)",60
-58,1202508041,"(-122.0907,37.6407)",51
-58,1202508110,"(-122.0907,37.6407)",40
-58,1202508257,"(-122.0907,37.6407)",44
-58,1202508290,"(-122.0907,37.6407)",45
-58,1202508297,"(-122.0907,37.6407)",45
-58,1202508390,"(-122.0908,37.6407)",53
-58,1202508419,"(-122.0907,37.6407)",47
-58,1202508483,"(-122.0907,37.6407)",54
-58,1202508528,"(-122.0907,37.6407)",48
-58,1202508599,"(-122.0907,37.6407)",44
-58,1202508629,"(-122.0907,37.6407)",58
-58,1202508702,"(-122.0908,37.6407)",48
-58,1202508715,"(-122.0907,37.6407)",54
-58,1202508804,"(-122.0907,37.6407)",42
-58,1202508810,"(-122.0908,37.6407)",60
-58,1202508898,"(-122.0908,37.6407)",55
-58,1202508917,"(-122.0908,37.6407)",56
-58,1202509031,"(-122.0907,37.6407)",47
-58,1202509290,"(-122.0907,37.6407)",38
-58,1202509364,"(-122.0907,37.6407)",48
-58,1202509387,"(-122.0908,37.6407)",54
-58,1202509402,"(-122.0908,37.6407)",55
-58,1202509472,"(-122.0907,37.6407)",54
-58,1202509482,"(-122.0908,37.6407)",57
-58,1202509567,"(-122.0908,37.6407)",56
-58,1202509614,"(-122.0907,37.6407)",49
-58,1202509747,"(-122.0908,37.6407)",51
-58,1202509766,"(-122.0907,37.6407)",46
-58,1202509970,"(-122.0907,37.6407)",51
-58,1202510155,"(-122.0907,37.6407)",50
-58,1202510373,"(-122.0907,37.6407)",43
-58,1202510381,"(-122.0907,37.6407)",42
-58,1202510403,"(-122.0908,37.6407)",50
-58,1202510440,"(-122.0908,37.6407)",58
-58,1202510470,"(-122.0907,37.6407)",48
-58,1202510470,"(-122.0907,37.6407)",50
-58,1202510474,"(-122.0907,37.6407)",48
-58,1202510655,"(-122.0907,37.6407)",52
-58,1202510678,"(-122.0907,37.6407)",46
-58,1202510765,"(-122.0907,37.6407)",48
-58,1202510864,"(-122.0907,37.6407)",46
-58,1202511032,"(-122.0907,37.6407)",48
-58,1202511233,"(-122.0907,37.6407)",47
-58,1202511290,"(-122.0908,37.6407)",59
-58,1202511384,"(-122.0907,37.6407)",55
-58,1202511476,"(-122.0907,37.6407)",47
-58,1202511488,"(-122.0907,37.6407)",51
-58,1202511513,"(-122.0907,37.6407)",47
-58,1202511526,"(-122.0907,37.6407)",47
-58,1202511661,"(-122.0908,37.6407)",51
-58,1202511663,"(-122.0907,37.6407)",48
-58,1202511765,"(-122.0907,37.6407)",54
-58,1202511914,"(-122.0907,37.6407)",43
-58,1202512051,"(-122.0907,37.6407)",50
-58,1202512154,"(-122.0907,37.6407)",47
-58,1202512281,"(-122.0907,37.6407)",43
-58,1202512336,"(-122.0907,37.6407)",37
-58,1202512462,"(-122.0907,37.6407)",42
-58,1202512550,"(-122.0907,37.6407)",39
-58,1202512715,"(-122.0907,37.6407)",33
-58,1202512857,"(-122.0907,37.6407)",44
-58,1202512864,"(-122.0907,37.6407)",40
-58,1202512908,"(-122.0907,37.6407)",53
-58,1202513091,"(-122.0907,37.6407)",50
-58,1202513317,"(-122.0907,37.6407)",45
-58,1202513339,"(-122.0907,37.6407)",48
-58,1202513950,"(-122.0908,37.6407)",49
-58,1202514017,"(-122.0907,37.6407)",42
-58,1202514108,"(-122.0907,37.6407)",39
-58,1202514129,"(-122.0907,37.6407)",37
-58,1202514152,"(-122.0907,37.6407)",36
-58,1202514242,"(-122.0907,37.6407)",38
-58,1202514257,"(-122.0907,37.6407)",40
-58,1202514370,"(-122.0907,37.6407)",47
-58,1202514525,"(-122.0907,37.6407)",47
-58,1202514541,"(-122.0907,37.6407)",52
-58,1202514569,"(-122.0908,37.6407)",49
-58,1202514700,"(-122.0907,37.6407)",43
-58,1202514715,"(-122.0907,37.6407)",53
-58,1202514851,"(-122.0907,37.6407)",38
-58,1202514862,"(-122.0907,37.6407)",41
-58,1202514877,"(-122.0907,37.6407)",40
-58,1202515004,"(-122.0907,37.6407)",47
-58,1202515123,"(-122.0907,37.6407)",41
-58,1202515343,"(-122.0907,37.6407)",48
-58,1202515447,"(-122.0907,37.6407)",42
-58,1202515504,"(-122.0907,37.6407)",49
-58,1202515533,"(-122.0907,37.6407)",50
-58,1202515586,"(-122.0907,37.6407)",45
-58,1202515724,"(-122.0907,37.6407)",46
-58,1202515730,"(-122.0907,37.6407)",46
-58,1202515740,"(-122.0907,37.6407)",51
-58,1202515751,"(-122.0907,37.6407)",52
-58,1202515973,"(-122.0907,37.6407)",42
-58,1202516057,"(-122.0907,37.6407)",42
-58,1202516073,"(-122.0907,37.6407)",39
-58,1202516074,"(-122.0907,37.6407)",44
-58,1202516274,"(-122.0907,37.6407)",48
-58,1202516315,"(-122.0907,37.6407)",43
-58,1202516344,"(-122.0907,37.6407)",41
-58,1202516381,"(-122.0907,37.6407)",46
-58,1202516383,"(-122.0907,37.6407)",48
-58,1202516454,"(-122.0907,37.6407)",48
-58,1202516549,"(-122.0907,37.6407)",46
-58,1202516601,"(-122.0908,37.6407)",50
-58,1202516800,"(-122.0907,37.6407)",50
-58,1202516954,"(-122.0908,37.6407)",55
-58,1202517113,"(-122.0907,37.6407)",44
-58,1202517251,"(-122.0907,37.6407)",45
-58,1202517279,"(-122.0907,37.6407)",47
-58,1202517392,"(-122.0907,37.6407)",46
-58,1202517509,"(-122.0907,37.6407)",48
-58,1202517560,"(-122.0907,37.6407)",47
-58,1202517688,"(-122.0907,37.6407)",55
-58,1202517743,"(-122.0907,37.6407)",48
-58,1202517751,"(-122.0907,37.6407)",49
-58,1202517829,"(-122.0907,37.6407)",47
-58,1202517845,"(-122.0907,37.6407)",44
-58,1202517866,"(-122.0907,37.6407)",43
-58,1202517914,"(-122.0908,37.6407)",53
-58,1202517926,"(-122.0907,37.6407)",44
-58,1202518014,"(-122.0907,37.6407)",48
-58,1202518040,"(-122.0907,37.6407)",44
-58,1202518103,"(-122.0907,37.6407)",46
-58,1202518158,"(-122.0907,37.6407)",45
-58,1202518312,"(-122.0907,37.6407)",46
-58,1202518412,"(-122.0907,37.6407)",48
-58,1202518464,"(-122.0907,37.6407)",48
-58,1202518643,"(-122.0907,37.6407)",44
-58,1202518806,"(-122.0907,37.6407)",45
-58,1202518835,"(-122.0907,37.6407)",39
-58,1202518842,"(-122.0907,37.6407)",43
-58,1202518854,"(-122.0907,37.6407)",42
-58,1202519030,"(-122.0907,37.6407)",46
-58,1202519064,"(-122.0907,37.6407)",42
-58,1202519121,"(-122.0907,37.6407)",42
-58,1202519182,"(-122.0907,37.6407)",49
-58,1202519263,"(-122.0907,37.6407)",42
-58,1202519371,"(-122.0907,37.6407)",54
-58,1202519495,"(-122.0907,37.6407)",50
-58,1202519567,"(-122.0908,37.6407)",47
-58,1202519730,"(-122.0907,37.6407)",46
-58,1202519733,"(-122.0907,37.6407)",40
-58,1202519771,"(-122.0907,37.6407)",46
-58,1202520277,"(-122.0908,37.6407)",54
-58,1202520493,"(-122.0907,37.6407)",51
-58,1202520587,"(-122.0907,37.6407)",48
-58,1202520644,"(-122.0907,37.6407)",43
-58,1202520965,"(-122.0908,37.6407)",51
-58,1202521033,"(-122.0907,37.6407)",45
-58,1202521107,"(-122.0907,37.6407)",41
-58,1202521158,"(-122.0907,37.6407)",48
-58,1202521173,"(-122.0907,37.6407)",43
-58,1202521228,"(-122.0907,37.6407)",50
-58,1202521385,"(-122.0907,37.6407)",44
-58,1202521519,"(-122.0907,37.6407)",40
-58,1202521691,"(-122.0907,37.6407)",39
-58,1202521819,"(-122.0907,37.6407)",43
-58,1202521845,"(-122.0907,37.6407)",40
-58,1202521936,"(-122.0907,37.6407)",46
-58,1202521976,"(-122.0907,37.6407)",41
-58,1202521993,"(-122.0907,37.6407)",47
-58,1202522035,"(-122.0907,37.6407)",48
-58,1202522082,"(-122.0907,37.6407)",45
-58,1202522172,"(-122.0907,37.6407)",51
-58,1202522272,"(-122.0907,37.6407)",47
-58,1202522357,"(-122.0907,37.6407)",41
-57,1202494537,"(-122.0893,37.6387)",65
-57,1202494569,"(-122.0894,37.6387)",66
-57,1202494582,"(-122.0894,37.6387)",65
-57,1202494596,"(-122.0893,37.6387)",55
-57,1202494684,"(-122.0893,37.6387)",46
-57,1202494689,"(-122.0894,37.6387)",63
-57,1202494697,"(-122.0893,37.6387)",38
-57,1202494730,"(-122.0893,37.6387)",43
-57,1202494735,"(-122.0893,37.6387)",57
-57,1202494811,"(-122.0893,37.6387)",56
-57,1202494816,"(-122.0893,37.6387)",57
-57,1202494820,"(-122.0893,37.6387)",41
-57,1202494826,"(-122.0893,37.6387)",45
-57,1202494826,"(-122.0893,37.6387)",45
-57,1202494858,"(-122.0893,37.6387)",33
-57,1202494901,"(-122.0893,37.6387)",46
-57,1202494973,"(-122.0893,37.6387)",12
-57,1202495022,"(-122.0893,37.6387)",13
-57,1202495657,"(-122.0894,37.6387)",24
-57,1202495670,"(-122.0894,37.6387)",26
-57,1202495866,"(-122.0894,37.6387)",31
-57,1202496081,"(-122.0894,37.6387)",28
-57,1202496239,"(-122.0893,37.6387)",18
-57,1202496270,"(-122.0893,37.6387)",20
-57,1202496295,"(-122.0893,37.6387)",27
-57,1202496329,"(-122.0893,37.6387)",16
-57,1202496392,"(-122.0894,37.6387)",34
-57,1202496455,"(-122.0893,37.6387)",16
-57,1202496639,"(-122.0894,37.6387)",22
-57,1202496650,"(-122.0894,37.6387)",30
-57,1202496672,"(-122.0894,37.6387)",25
-57,1202496680,"(-122.0893,37.6387)",20
-57,1202496815,"(-122.0893,37.6387)",19
-57,1202496874,"(-122.0893,37.6387)",22
-57,1202496897,"(-122.0893,37.6387)",24
-57,1202496899,"(-122.0894,37.6387)",36
-57,1202496936,"(-122.0894,37.6387)",33
-57,1202496945,"(-122.0893,37.6387)",27
-57,1202496949,"(-122.0893,37.6387)",27
-57,1202496953,"(-122.0893,37.6387)",39
-57,1202496963,"(-122.0893,37.6387)",28
-57,1202496983,"(-122.0893,37.6387)",30
-57,1202496993,"(-122.0893,37.6387)",28
-57,1202497018,"(-122.0893,37.6387)",34
-57,1202497034,"(-122.0893,37.6387)",40
-57,1202497052,"(-122.0893,37.6387)",37
-57,1202497058,"(-122.0893,37.6387)",43
-57,1202497060,"(-122.0893,37.6387)",40
-57,1202497064,"(-122.0893,37.6387)",41
-57,1202497086,"(-122.0893,37.6387)",41
-57,1202497102,"(-122.0893,37.6387)",41
-57,1202497112,"(-122.0893,37.6387)",39
-57,1202497139,"(-122.0893,37.6387)",41
-57,1202497151,"(-122.0893,37.6387)",38
-57,1202497152,"(-122.0893,37.6387)",38
-57,1202497173,"(-122.0893,37.6387)",37
-57,1202497184,"(-122.0893,37.6387)",41
-57,1202497220,"(-122.0894,37.6387)",49
-57,1202497226,"(-122.0893,37.6387)",38
-57,1202497245,"(-122.0894,37.6387)",48
-57,1202497248,"(-122.0893,37.6387)",43
-57,1202497258,"(-122.0893,37.6387)",36
-57,1202497313,"(-122.0893,37.6387)",39
-57,1202497489,"(-122.0893,37.6387)",46
-57,1202497524,"(-122.0894,37.6387)",51
-57,1202497677,"(-122.0893,37.6387)",33
-57,1202497697,"(-122.0894,37.6387)",51
-57,1202497721,"(-122.0894,37.6387)",49
-57,1202497744,"(-122.0894,37.6387)",49
-57,1202497831,"(-122.0893,37.6387)",43
-57,1202497887,"(-122.0893,37.6387)",42
-57,1202498011,"(-122.0894,37.6387)",48
-57,1202498121,"(-122.0893,37.6387)",44
-57,1202498175,"(-122.0894,37.6387)",46
-57,1202498242,"(-122.0893,37.6387)",46
-57,1202498284,"(-122.0893,37.6387)",49
-57,1202498351,"(-122.0893,37.6387)",36
-57,1202498384,"(-122.0893,37.6387)",34
-57,1202498385,"(-122.0894,37.6387)",49
-57,1202498390,"(-122.0893,37.6387)",36
-57,1202498410,"(-122.0893,37.6387)",34
-57,1202498433,"(-122.0893,37.6387)",33
-57,1202498437,"(-122.0893,37.6387)",29
-57,1202498449,"(-122.0894,37.6387)",47
-57,1202498494,"(-122.0893,37.6387)",30
-57,1202498505,"(-122.0893,37.6387)",31
-57,1202498526,"(-122.0893,37.6387)",21
-57,1202498534,"(-122.0893,37.6387)",22
-57,1202498622,"(-122.0893,37.6387)",27
-57,1202498623,"(-122.0893,37.6387)",27
-57,1202498651,"(-122.0893,37.6387)",36
-57,1202498694,"(-122.0893,37.6387)",30
-57,1202498719,"(-122.0893,37.6387)",33
-57,1202498738,"(-122.0893,37.6387)",33
-57,1202498810,"(-122.0893,37.6387)",36
-57,1202498848,"(-122.0894,37.6387)",50
-57,1202498864,"(-122.0894,37.6387)",50
-57,1202498902,"(-122.0893,37.6387)",41
-57,1202498908,"(-122.0893,37.6387)",46
-57,1202499087,"(-122.0893,37.6387)",33
-57,1202499091,"(-122.0893,37.6387)",36
-57,1202499130,"(-122.0893,37.6387)",38
-57,1202499243,"(-122.0894,37.6387)",50
-57,1202499297,"(-122.0893,37.6387)",35
-57,1202499448,"(-122.0893,37.6387)",36
-57,1202499456,"(-122.0893,37.6387)",35
-57,1202499530,"(-122.0893,37.6387)",39
-57,1202499546,"(-122.0893,37.6387)",37
-57,1202499589,"(-122.0893,37.6387)",41
-57,1202499629,"(-122.0894,37.6387)",47
-57,1202499646,"(-122.0894,37.6387)",45
-57,1202499725,"(-122.0893,37.6387)",38
-57,1202499727,"(-122.0893,37.6387)",36
-57,1202499867,"(-122.0893,37.6387)",34
-57,1202499886,"(-122.0893,37.6387)",37
-57,1202499887,"(-122.0893,37.6387)",33
-57,1202499897,"(-122.0893,37.6387)",36
-57,1202499921,"(-122.0893,37.6387)",38
-57,1202500027,"(-122.0894,37.6387)",49
-57,1202500031,"(-122.0893,37.6387)",51
-57,1202500067,"(-122.0893,37.6387)",33
-57,1202500072,"(-122.0893,37.6387)",37
-57,1202500090,"(-122.0893,37.6387)",31
-57,1202500152,"(-122.0893,37.6387)",44
-57,1202500225,"(-122.0893,37.6387)",34
-57,1202500258,"(-122.0893,37.6387)",38
-57,1202500283,"(-122.0893,37.6387)",43
-57,1202500321,"(-122.0893,37.6387)",45
-57,1202500321,"(-122.0893,37.6387)",48
-57,1202500332,"(-122.0893,37.6387)",40
-57,1202500342,"(-122.0893,37.6387)",40
-57,1202500417,"(-122.0893,37.6387)",42
-57,1202500424,"(-122.0893,37.6387)",38
-57,1202500438,"(-122.0893,37.6387)",42
-57,1202500438,"(-122.0893,37.6387)",37
-57,1202500526,"(-122.0893,37.6387)",33
-57,1202500611,"(-122.0893,37.6387)",38
-57,1202500632,"(-122.0893,37.6387)",36
-57,1202500653,"(-122.0894,37.6387)",48
-57,1202500682,"(-122.0893,37.6387)",34
-57,1202500691,"(-122.0894,37.6387)",44
-57,1202500714,"(-122.0893,37.6387)",42
-57,1202500802,"(-122.0894,37.6387)",45
-57,1202500917,"(-122.0893,37.6387)",39
-57,1202500921,"(-122.0893,37.6387)",41
-57,1202500925,"(-122.0893,37.6387)",43
-57,1202500940,"(-122.0893,37.6387)",36
-57,1202500945,"(-122.0893,37.6387)",37
-57,1202500967,"(-122.0892,37.6387)",41
-57,1202500999,"(-122.0893,37.6387)",34
-57,1202501057,"(-122.0893,37.6387)",44
-57,1202501057,"(-122.0893,37.6387)",37
-57,1202501139,"(-122.0893,37.6387)",37
-57,1202501141,"(-122.0893,37.6387)",35
-57,1202501182,"(-122.0894,37.6387)",47
-57,1202501193,"(-122.0893,37.6387)",38
-57,1202501200,"(-122.0893,37.6387)",40
-57,1202501211,"(-122.0893,37.6387)",42
-57,1202501226,"(-122.0893,37.6387)",45
-57,1202501297,"(-122.0893,37.6387)",30
-57,1202501404,"(-122.0892,37.6387)",24
-57,1202501490,"(-122.0893,37.6387)",32
-57,1202501519,"(-122.0893,37.6387)",44
-57,1202501520,"(-122.0892,37.6387)",12
-57,1202501536,"(-122.0893,37.6387)",13
-57,1202501570,"(-122.0893,37.6387)",11
-57,1202501608,"(-122.0893,37.6387)",32
-57,1202501615,"(-122.0894,37.6387)",47
-57,1202501647,"(-122.0893,37.6387)",19
-57,1202501647,"(-122.0893,37.6387)",20
-57,1202501682,"(-122.0894,37.6387)",47
-57,1202501701,"(-122.0893,37.6387)",18
-57,1202501701,"(-122.0893,37.6387)",20
-57,1202501706,"(-122.0893,37.6387)",17
-57,1202501819,"(-122.0893,37.6387)",29
-57,1202501838,"(-122.0894,37.6387)",36
-57,1202501899,"(-122.0893,37.6387)",13
-57,1202501945,"(-122.0893,37.6387)",25
-57,1202501981,"(-122.0893,37.6387)",21
-57,1202501989,"(-122.0892,37.6387)",7
-57,1202502015,"(-122.0893,37.6387)",37
-57,1202502187,"(-122.0894,37.6387)",29
-57,1202502294,"(-122.0893,37.6387)",9
-57,1202502314,"(-122.0893,37.6387)",9
-57,1202502318,"(-122.0893,37.6387)",9
-57,1202502322,"(-122.0893,37.6387)",9
-57,1202502324,"(-122.0893,37.6387)",9
-57,1202502373,"(-122.0893,37.6387)",8
-57,1202502396,"(-122.0893,37.6387)",8
-57,1202502454,"(-122.0893,37.6387)",8
-57,1202502477,"(-122.0893,37.6387)",8
-57,1202502486,"(-122.0893,37.6387)",27
-57,1202502527,"(-122.0893,37.6387)",26
-57,1202502537,"(-122.0893,37.6387)",26
-57,1202502607,"(-122.0893,37.6387)",33
-57,1202502622,"(-122.0893,37.6387)",37
-57,1202502651,"(-122.0893,37.6387)",44
-57,1202502669,"(-122.0893,37.6387)",38
-57,1202502850,"(-122.0893,37.6387)",43
-57,1202502864,"(-122.0894,37.6387)",51
-57,1202502899,"(-122.0893,37.6387)",38
-57,1202502917,"(-122.0894,37.6387)",44
-57,1202502929,"(-122.0893,37.6387)",42
-57,1202503084,"(-122.0893,37.6387)",44
-57,1202503099,"(-122.0894,37.6387)",46
-57,1202503115,"(-122.0893,37.6387)",32
-57,1202503144,"(-122.0893,37.6387)",34
-57,1202503159,"(-122.0893,37.6387)",43
-57,1202503204,"(-122.0893,37.6387)",35
-57,1202503225,"(-122.0893,37.6387)",38
-57,1202503231,"(-122.0893,37.6387)",36
-57,1202503277,"(-122.0894,37.6387)",52
-57,1202503422,"(-122.0894,37.6387)",49
-57,1202503538,"(-122.0893,37.6387)",38
-57,1202503563,"(-122.0892,37.6388)",39
-57,1202503646,"(-122.0894,37.6387)",51
-57,1202503651,"(-122.0893,37.6387)",39
-57,1202503684,"(-122.0893,37.6387)",34
-57,1202503814,"(-122.0893,37.6387)",35
-57,1202503822,"(-122.0893,37.6387)",39
-57,1202503825,"(-122.0893,37.6387)",45
-57,1202503828,"(-122.0893,37.6387)",39
-57,1202503836,"(-122.0893,37.6387)",40
-57,1202503851,"(-122.0893,37.6387)",40
-57,1202503880,"(-122.0893,37.6387)",37
-57,1202503885,"(-122.0893,37.6387)",38
-57,1202503886,"(-122.0896,37.6386)",45
-57,1202503892,"(-122.0893,37.6387)",48
-57,1202503927,"(-122.0893,37.6387)",41
-57,1202503944,"(-122.0893,37.6387)",39
-57,1202503958,"(-122.0893,37.6387)",39
-57,1202504006,"(-122.0892,37.6387)",39
-57,1202504031,"(-122.0894,37.6387)",63
-57,1202504054,"(-122.0893,37.6387)",47
-57,1202504102,"(-122.0893,37.6387)",26
-57,1202504214,"(-122.0893,37.6387)",37
-57,1202504232,"(-122.0893,37.6387)",34
-57,1202504243,"(-122.0893,37.6387)",33
-57,1202504245,"(-122.0894,37.6387)",47
-57,1202504260,"(-122.0893,37.6387)",35
-57,1202504286,"(-122.0894,37.6387)",51
-57,1202504294,"(-122.0892,37.6388)",43
-57,1202504370,"(-122.0894,37.6387)",55
-57,1202504389,"(-122.0893,37.6387)",37
-57,1202504457,"(-122.0894,37.6387)",46
-57,1202504487,"(-122.0893,37.6387)",34
-57,1202504504,"(-122.0893,37.6387)",42
-57,1202504530,"(-122.0893,37.6387)",37
-57,1202504572,"(-122.0893,37.6387)",36
-57,1202504582,"(-122.0893,37.6387)",37
-57,1202504629,"(-122.0893,37.6387)",35
-57,1202504634,"(-122.0893,37.6387)",43
-57,1202504646,"(-122.0893,37.6387)",42
-57,1202504710,"(-122.0893,37.6387)",43
-57,1202504723,"(-122.0893,37.6387)",39
-57,1202504756,"(-122.0893,37.6387)",33
-57,1202504760,"(-122.0893,37.6387)",45
-57,1202504882,"(-122.0893,37.6387)",39
-57,1202504884,"(-122.0893,37.6387)",33
-57,1202504911,"(-122.0893,37.6387)",35
-57,1202504921,"(-122.0893,37.6387)",35
-57,1202504970,"(-122.0893,37.6387)",29
-57,1202505024,"(-122.0893,37.6387)",33
-57,1202505045,"(-122.0893,37.6387)",33
-57,1202505062,"(-122.0894,37.6387)",51
-57,1202505072,"(-122.0893,37.6387)",39
-57,1202505074,"(-122.0893,37.6387)",48
-57,1202505075,"(-122.0893,37.6387)",49
